state,district,year,chloride,sdp
Uttar Pradesh,Pratapgarh,2018,133.0,432613.6967253731
Uttar Pradesh,Prayagraj,2000,119.0,160015.0
Uttar Pradesh,Prayagraj,2002,59.25,168198.0
Uttar Pradesh,Prayagraj,2004,26.799999,185920.0
Uttar Pradesh,Prayagraj,2005,75.285713,196772.01944344648
Uttar Pradesh,Prayagraj,2016,32.764706,404934.06620502233
Uttar Pradesh,Prayagraj,2017,284.0,420432.6721203626
Uttar Pradesh,Prayagraj,2018,57.200001,432613.6967253731
Uttar Pradesh,Pratapgarh,2015,119.9,360995.5981955396
Uttar Pradesh,Jalaun,2018,46.084999,432613.6967253731
Uttar Pradesh,Jalaun,2004,57.833332,185920.0
Uttar Pradesh,Jalaun,2002,34.57143,168198.0
Uttar Pradesh,Jalaun,2001,126.14286,162926.0
Uttar Pradesh,Jalaun,2000,23.25,160015.0
Uttar Pradesh,Basti,2018,68.561333,432613.6967253731
Uttar Pradesh,Rae Bareli,2000,75.666664,160015.0
Uttar Pradesh,Rae Bareli,2001,50.5,162926.0
Uttar Pradesh,Rae Bareli,2002,60.356522,168198.0
Uttar Pradesh,Rae Bareli,2004,177.94,185920.0
Uttar Pradesh,Jalaun,2016,38.555557,404934.06620502233
Uttar Pradesh,Pratapgarh,2014,101.125,332572.1439770904
Uttar Pradesh,Pratapgarh,2013,239.60001,322446.20580267155
Uttar Pradesh,Pratapgarh,2011,160.60001,294034.6017166676
Uttar Pradesh,Jaunpur,2018,30.366428,432613.6967253731
Uttar Pradesh,Jaunpur,2016,20.091667,404934.06620502233
Uttar Pradesh,Jaunpur,2004,64.909088,185920.0
Uttar Pradesh,Jaunpur,2002,21.033333,168198.0
Uttar Pradesh,Jaunpur,2000,101.27273,160015.0
Uttar Pradesh,Kushi Nagar,2002,22.0,168198.0
Uttar Pradesh,Kushi Nagar,2004,82.5,185920.0
Uttar Pradesh,Kushi Nagar,2018,53.174999,432613.6967253731
Uttar Pradesh,Lalitpur,2000,28.0,160015.0
Uttar Pradesh,Lalitpur,2001,35.400002,162926.0
Uttar Pradesh,Lalitpur,2002,60.333332,168198.0
Uttar Pradesh,Lalitpur,2004,40.5,185920.0
Uttar Pradesh,Lalitpur,2016,48.400002,404934.06620502233
Uttar Pradesh,Lalitpur,2018,115.46571,432613.6967253731
Uttar Pradesh,Pilibhit,2000,48.0,160015.0
Uttar Pradesh,Pilibhit,2016,21.0,404934.06620502233
Uttar Pradesh,Pilibhit,2018,21.0,432613.6967253731
Uttar Pradesh,Pratapgarh,2001,124.77778,162926.0
Uttar Pradesh,Pratapgarh,2004,128.0625,185920.0
Uttar Pradesh,Pratapgarh,2007,148.90909,226014.12775019585
Uttar Pradesh,Pratapgarh,2008,140.75,243188.2432075627
Uttar Pradesh,Etah,2018,182.619,432613.6967253731
Uttar Pradesh,Etah,2016,17.5,404934.06620502233
Uttar Pradesh,Ghazipur,2002,107.875,168198.0
Uttar Pradesh,Etah,2001,59.333332,162926.0
Uttar Pradesh,Mainpuri,2000,42.5,160015.0
Uttar Pradesh,Etah,2002,26.75,168198.0
Uttar Pradesh,Mainpuri,2002,24.75,168198.0
Uttar Pradesh,Mainpuri,2016,35.5,404934.06620502233
Uttar Pradesh,Mainpuri,2018,49.643997,432613.6967253731
Uttar Pradesh,Sitapur,2000,95.25,160015.0
Uttar Pradesh,Mahoba,2018,125.25667,432613.6967253731
Uttar Pradesh,Sitapur,2001,42.090908,162926.0
Uttar Pradesh,Sitapur,2016,57.477779,404934.06620502233
Uttar Pradesh,Sitapur,2018,39.715199,432613.6967253731
Uttar Pradesh,Sonbhadra,2000,51.18182,160015.0
Uttar Pradesh,Sonbhadra,2002,49.5,168198.0
Uttar Pradesh,Sonbhadra,2004,37.18182,185920.0
Uttar Pradesh,Sonbhadra,2016,39.166668,404934.06620502233
Uttar Pradesh,Sitapur,2002,13.55,168198.0
Uttar Pradesh,Sonbhadra,2018,106.35001,432613.6967253731
Uttar Pradesh,Mahoba,2016,79.805,404934.06620502233
Uttar Pradesh,Mahoba,2002,163.33333,168198.0
Uttar Pradesh,Shamli,2016,40.133335,404934.06620502233
Uttar Pradesh,Shamli,2018,78.099998,432613.6967253731
Uttar Pradesh,Deoria,2018,36.159,432613.6967253731
Uttar Pradesh,Deoria,2004,52.25,185920.0
Uttar Pradesh,Deoria,2002,46.875,168198.0
Uttar Pradesh,Deoria,2001,36.333332,162926.0
Uttar Pradesh,Mahoba,2004,115.42857,185920.0
Uttar Pradesh,Deoria,2000,96.199997,160015.0
Uttar Pradesh,Siddharth Nagar,2000,34.5,160015.0
Uttar Pradesh,Siddharth Nagar,2016,30.181818,404934.06620502233
Uttar Pradesh,Siddharth Nagar,2018,47.879002,432613.6967253731
Uttar Pradesh,Maharajganj,2016,53.0,404934.06620502233
Uttar Pradesh,Maharajganj,2018,29.541668,432613.6967253731
Uttar Pradesh,Mahoba,2000,403.60001,160015.0
Uttar Pradesh,Shravasti,2016,22.142857,404934.06620502233
Uttar Pradesh,Chitrakoot,2018,127.62,432613.6967253731
Uttar Pradesh,Chitrakoot,2016,116.32,404934.06620502233
Uttar Pradesh,Chitrakoot,2004,56.849998,185920.0
Uttar Pradesh,Sultanpur,2004,48.311764,185920.0
Uttar Pradesh,Sultanpur,2016,38.277271,404934.06620502233
Uttar Pradesh,Sultanpur,2018,93.913635,432613.6967253731
Uttar Pradesh,Budaun,2000,62.5,160015.0
Uttar Pradesh,Bijnor,2018,26.033333,432613.6967253731
Uttar Pradesh,Bijnor,2016,49.0,404934.06620502233
Uttar Pradesh,Sultanpur,2002,47.307693,168198.0
Uttar Pradesh,Bijnor,2005,52.066666,196772.01944344648
Uttar Pradesh,Bijnor,2001,64.333336,162926.0
Uttar Pradesh,Bijnor,2000,21.442858,160015.0
Uttar Pradesh,Bhadohi,2018,77.990005,432613.6967253731
Uttar Pradesh,Bhadohi,2016,11.666667,404934.06620502233
Uttar Pradesh,Bhadohi,2004,56.5,185920.0
Uttar Pradesh,Bhadohi,2002,51.25,168198.0
Uttar Pradesh,Bijnor,2004,79.0,185920.0
Uttar Pradesh,Sultanpur,2001,77.578949,162926.0
Uttar Pradesh,Sultanpur,2000,33.666668,160015.0
Uttar Pradesh,Budaun,2002,28.0,168198.0
Uttar Pradesh,Chitrakoot,2002,138.33333,168198.0
Uttar Pradesh,Chitrakoot,2000,163.75,160015.0
Uttar Pradesh,Chandauli,2018,82.824089,432613.6967253731
Uttar Pradesh,Chandauli,2016,21.799999,404934.06620502233
Uttar Pradesh,Chandauli,2004,172.75,185920.0
Uttar Pradesh,Chandauli,2002,140.0,168198.0
Uttar Pradesh,Chandauli,2000,182.5,160015.0
Uttar Pradesh,Bulandshahr,2018,68.064003,432613.6967253731
Uttar Pradesh,Bulandshahr,2016,34.366665,404934.06620502233
Uttar Pradesh,Bulandshahr,2005,103.0,196772.01944344648
Uttar Pradesh,Bulandshahr,2004,16.328571,185920.0
Uttar Pradesh,Bulandshahr,2001,43.0,162926.0
Uttar Pradesh,Budaun,2018,35.857143,432613.6967253731
Uttar Pradesh,Budaun,2016,28.366667,404934.06620502233
Uttar Pradesh,Budaun,2005,64.008331,196772.01944344648
Uttar Pradesh,Shamli,2001,61.666668,162926.0
Uttar Pradesh,Shahjahanpur,2018,23.0,432613.6967253731
Uttar Pradesh,Kheri,2004,27.1625,185920.0
Uttar Pradesh,Shahjahanpur,2000,77.333336,160015.0
Uttar Pradesh,Mau,2018,55.025002,432613.6967253731
Uttar Pradesh,Mau,2016,43.5,404934.06620502233
Uttar Pradesh,Mau,2004,67.262497,185920.0
Uttar Pradesh,Mau,2002,33.0,168198.0
Uttar Pradesh,Mau,2001,94.333336,162926.0
Uttar Pradesh,Shahjahanpur,2016,45.125,404934.06620502233
Uttar Pradesh,Etah,2000,73.599998,160015.0
Uttar Pradesh,Sambhal,2004,14.0,185920.0
Uttar Pradesh,Maharajganj,2001,33.200001,162926.0
Uttar Pradesh,Sambhal,2016,92.0,404934.06620502233
Uttar Pradesh,Sant Kabeer Nagar,2000,98.333336,160015.0
Uttar Pradesh,Sant Kabeer Nagar,2002,68.333336,168198.0
Uttar Pradesh,Sant Kabeer Nagar,2004,28.25,185920.0
Uttar Pradesh,Sant Kabeer Nagar,2016,21.0,404934.06620502233
Uttar Pradesh,Sant Kabeer Nagar,2018,21.27,432613.6967253731
Uttar Pradesh,Mathura,2018,988.54858,432613.6967253731
Uttar Pradesh,Mathura,2016,754.78857,404934.06620502233
Uttar Pradesh,Mathura,2004,343.20001,185920.0
Uttar Pradesh,Sambhal,2018,99.400002,432613.6967253731
Uttar Pradesh,Maharajganj,2000,93.0,160015.0
Uttar Pradesh,Maharajganj,2002,41.285713,168198.0
Uttar Pradesh,Maharajganj,2004,31.0,185920.0
Uttar Pradesh,Mathura,2000,915.22223,160015.0
Uttar Pradesh,Mathura,2002,357.0,168198.0
Uttarakhand,Pauri Garhwal,2007,15.0,26450.61477027997
Uttarakhand,Nainital,2008,13.585714,29266.39160086145
Uttarakhand,Nainital,2007,12.033333,26450.61477027997
Uttarakhand,Nainital,2005,9.2166662,20094.192031586503
Uttarakhand,Nainital,2004,14.0,17599.0
Uttarakhand,Nainital,2000,14.0,12582.0
Uttarakhand,Champawat,2009,14.9,34274.936871859296
Uttarakhand,Champawat,2016,30.5,61398.91716741494
Uttarakhand,Nainital,2009,10.7625,34274.936871859296
Uttarakhand,Champawat,2007,21.0,26450.61477027997
Uttarakhand,Champawat,2005,11.75,20094.192031586503
Uttarakhand,Uttar Kashi,2016,14.022223,61398.91716741494
Uttarakhand,Champawat,2015,21.549999,55614.952321913326
Uttarakhand,Udam Singh Nagar,2016,25.780001,61398.91716741494
Uttarakhand,Champawat,2010,21.049999,37875.5937275664
Uttarakhand,Nainital,2014,12.3,51349.385479853314
Uttarakhand,Almora,2016,21.165001,61398.91716741494
Uttarakhand,Nainital,2016,21.642857,61398.91716741494
Uttarakhand,Pauri Garhwal,2008,28.0,29266.39160086145
Uttarakhand,Pauri Garhwal,2009,14.0,34274.936871859296
Uttarakhand,Pauri Garhwal,2010,3.9000001,37875.5937275664
Uttarakhand,Pauri Garhwal,2011,14.0,41650.75610193826
Uttarakhand,Pauri Garhwal,2013,10.0,48112.42401112284
Uttarakhand,Pauri Garhwal,2014,11.0,51349.385479853314
Uttarakhand,Nainital,2012,9.5,44742.29123512254
Uttarakhand,Champawat,2008,8.75,29266.39160086145
Uttarakhand,Udam Singh Nagar,2015,16.969999,55614.952321913326
Uttarakhand,Garhwa,2016,21.0,61398.91716741494
Uttarakhand,Nainital,2011,7.0999999,41650.75610193826
Uttarakhand,Nainital,2010,11.1,37875.5937275664
Uttarakhand,Almora,2008,14.0,29266.39160086145
Uttarakhand,Almora,2009,28.0,34274.936871859296
Uttarakhand,Almora,2012,14.0,44742.29123512254
Uttarakhand,Nainital,2015,15.02,55614.952321913326
Uttarakhand,Garhwa,2004,56.666668,17599.0
Uttarakhand,Udam Singh Nagar,2014,16.325001,51349.385479853314
Uttarakhand,Champawat,2012,10.55,44742.29123512254
Uttarakhand,Udam Singh Nagar,2012,18.533333,44742.29123512254
Uttarakhand,Haridwar,2015,7.0999999,55614.952321913326
Uttarakhand,Haridwar,2016,38.909374,61398.91716741494
Uttarakhand,Dehradun,2013,11.416667,48112.42401112284
Uttarakhand,Dehradun,2012,26.200001,44742.29123512254
Uttarakhand,Udam Singh Nagar,2005,36.028572,20094.192031586503
Uttarakhand,Udam Singh Nagar,2006,66.206665,22515.159996410624
Uttarakhand,Udam Singh Nagar,2007,56.821053,26450.61477027997
Uttarakhand,Udam Singh Nagar,2008,26.0,29266.39160086145
Uttarakhand,Dehradun,2011,12.826667,41650.75610193826
Uttarakhand,Haridwar,2014,33.466667,51349.385479853314
Uttarakhand,Dehradun,2010,8.4142857,37875.5937275664
Uttarakhand,Dehradun,2008,8.6133337,29266.39160086145
Uttarakhand,Dehradun,2007,12.0,26450.61477027997
Uttarakhand,Dehradun,2000,15.625,12582.0
Uttarakhand,Dehradun,2001,12.258333,13179.0
Uttarakhand,Dehradun,2002,32.0,14413.0
Uttarakhand,Dehradun,2006,21.53125,22515.159996410624
Uttarakhand,Dehradun,2005,23.387501,20094.192031586503
Uttarakhand,Udam Singh Nagar,2013,44.200001,48112.42401112284
Uttarakhand,Dehradun,2004,22.764706,17599.0
Uttarakhand,Dehradun,2009,19.06875,34274.936871859296
Uttarakhand,Haridwar,2012,23.078571,44742.29123512254
Uttarakhand,Haridwar,2013,16.0,48112.42401112284
Uttarakhand,Dehradun,2014,17.637501,51349.385479853314
Uttarakhand,Udam Singh Nagar,2011,12.4375,41650.75610193826
Uttarakhand,Udam Singh Nagar,2000,25.314285,12582.0
Uttarakhand,Udam Singh Nagar,2001,128.83333,13179.0
Uttarakhand,Udam Singh Nagar,2002,59.209999,14413.0
Uttarakhand,Udam Singh Nagar,2003,14.0,15553.0
Uttarakhand,Udam Singh Nagar,2004,51.011112,17599.0
Uttarakhand,Dehradun,2018,34.804165,68023.16845173262
Uttarakhand,Dehradun,2016,14.84,61398.91716741494
Uttarakhand,Dehradun,2015,7.6071429,55614.952321913326
Uttarakhand,Haridwar,2011,28.58,41650.75610193826
Uttarakhand,Dehradun,2003,33.5,15553.0
Uttarakhand,Haridwar,2003,43.5,15553.0
Uttarakhand,Udam Singh Nagar,2010,28.627274,37875.5937275664
Uttarakhand,Udam Singh Nagar,2009,22.183332,34274.936871859296
Uttarakhand,Haridwar,2004,7.0,17599.0
Uttarakhand,Haridwar,2005,27.048,20094.192031586503
Uttarakhand,Haridwar,2006,21.333334,22515.159996410624
Uttarakhand,Haridwar,2007,19.418182,26450.61477027997
Uttarakhand,Haridwar,2008,13.755555,29266.39160086145
Uttarakhand,Haridwar,2009,34.781818,34274.936871859296
Uttarakhand,Haridwar,2010,27.691668,37875.5937275664
Uttarakhand,Haridwar,2000,16.0,12582.0
West Bengal,Kolkata,2018,253.92857,344811.5623204939
West Bengal,Medinipur West,2004,58.0,162491.0
West Bengal,Medinipur West,2005,79.6875,172722.09533281764
West Bengal,Medinipur West,2006,60.833332,186279.4723910561
West Bengal,Medinipur West,2000,58.777779,129691.0
West Bengal,Medinipur West,2001,86.256248,139057.0
West Bengal,Medinipur West,2002,113.33334,143931.0
West Bengal,Maldah,2018,116.43672,344811.5623204939
West Bengal,24 Paraganas South,2007,193.5,200772.31274173944
West Bengal,24 Paraganas South,2005,213.74286,172722.09533281764
West Bengal,24 Paraganas South,2002,226.64706,143931.0
West Bengal,24 Paraganas South,2001,169.94737,139057.0
West Bengal,24 Paraganas South,2000,189.64516,129691.0
West Bengal,24 Paraganas North,2018,75.126717,344811.5623204939
West Bengal,24 Paraganas North,2017,78.07692,326244.32725184434
West Bengal,24 Paraganas North,2016,100.2,305911.9470223065
West Bengal,24 Paraganas North,2008,60.0,208864.8397981361
West Bengal,24 Paraganas North,2007,134.625,200772.31274173944
West Bengal,24 Paraganas North,2005,54.861111,172722.09533281764
West Bengal,24 Paraganas North,2004,71.666664,162491.0
West Bengal,24 Paraganas North,2002,98.555557,143931.0
West Bengal,Medinipur East,2018,137.855,344811.5623204939
West Bengal,Medinipur West,2008,14.0,208864.8397981361
West Bengal,Kolkata,2000,180.39999,129691.0
West Bengal,Kolkata,2002,341.0,143931.0
West Bengal,Medinipur East,2002,164.64285,143931.0
West Bengal,Medinipur East,2004,108.78947,162491.0
West Bengal,Medinipur East,2005,148.13333,172722.09533281764
West Bengal,Medinipur East,2007,136.545,200772.31274173944
West Bengal,Medinipur East,2009,112.5,225084.0973219877
West Bengal,Medinipur East,2011,124.5,247489.0417357351
West Bengal,Medinipur East,2013,46.0,263569.9064059069
West Bengal,Medinipur East,2016,79.975609,305911.9470223065
West Bengal,Medinipur East,2017,148.22223,326244.32725184434
West Bengal,Kolkata,2017,302.15384,326244.32725184434
West Bengal,Kolkata,2016,333.5,305911.9470223065
West Bengal,Kolkata,2013,85.0,263569.9064059069
West Bengal,Kolkata,2012,456.0,257790.1673916919
West Bengal,Kolkata,2011,266.5,247489.0417357351
West Bengal,Kolkata,2010,293.33334,238732.1134195307
West Bengal,Kolkata,2005,478.5,172722.09533281764
West Bengal,Kolkata,2004,156.0,162491.0
West Bengal,Kolkata,2001,205.66667,139057.0
West Bengal,24 Paraganas South,2004,286.90909,162491.0
West Bengal,Maldah,2010,71.5,238732.1134195307
West Bengal,Medinipur West,2010,68.071426,238732.1134195307
West Bengal,Nadia,2005,67.89286,172722.09533281764
West Bengal,Nadia,2006,56.132259,186279.4723910561
West Bengal,Nadia,2007,49.426922,200772.31274173944
West Bengal,Nadia,2009,74.166664,225084.0973219877
West Bengal,24 Paraganas South,2012,263.30768,257790.1673916919
West Bengal,Nadia,2010,134.15384,238732.1134195307
West Bengal,Nadia,2004,57.624138,162491.0
West Bengal,Nadia,2011,40.092857,247489.0417357351
West Bengal,Nadia,2013,88.666664,263569.9064059069
West Bengal,Nadia,2015,17.666666,286077.9914856062
West Bengal,Nadia,2016,320.75674,305911.9470223065
West Bengal,Nadia,2017,54.228573,326244.32725184434
West Bengal,Nadia,2018,59.201633,344811.5623204939
West Bengal,Alipurduar,2000,41.75,129691.0
West Bengal,Nadia,2012,118.86429,257790.1673916919
West Bengal,Alipurduar,2001,21.6,139057.0
West Bengal,Nadia,2002,50.310345,143931.0
West Bengal,Nadia,2000,106.71429,129691.0
West Bengal,Murshidabad,2000,122.09091,129691.0
West Bengal,Murshidabad,2001,77.963997,139057.0
West Bengal,Murshidabad,2002,82.171425,143931.0
West Bengal,Murshidabad,2004,76.033333,162491.0
West Bengal,Murshidabad,2005,55.266037,172722.09533281764
West Bengal,Murshidabad,2007,56.913044,200772.31274173944
West Bengal,Nadia,2001,159.92857,139057.0
West Bengal,Murshidabad,2013,70.034485,263569.9064059069
West Bengal,Murshidabad,2017,140.23334,326244.32725184434
West Bengal,Murshidabad,2018,99.304688,344811.5623204939
West Bengal,24 Paraganas South,2018,293.66,344811.5623204939
West Bengal,24 Paraganas South,2017,276.57407,326244.32725184434
West Bengal,24 Paraganas South,2016,255.11429,305911.9470223065
West Bengal,24 Paraganas South,2013,177.96364,263569.9064059069
West Bengal,Murshidabad,2016,65.04808,305911.9470223065
West Bengal,Medinipur West,2009,57.722221,225084.0973219877
West Bengal,Alipurduar,2002,25.200001,143931.0
West Bengal,Alipurduar,2005,30.5,172722.09533281764
West Bengal,Maldah,2012,237.83333,257790.1673916919
West Bengal,Maldah,2013,158.2,263569.9064059069
West Bengal,Maldah,2016,98.033333,305911.9470223065
West Bengal,Maldah,2017,95.393936,326244.32725184434
West Bengal,Medinipur East,2000,91.25,129691.0
West Bengal,Medinipur East,2001,64.14286,139057.0
West Bengal,Maldah,2009,68.85714,225084.0973219877
West Bengal,Alipurduar,2017,30.0,326244.32725184434
West Bengal,Medinipur West,2018,60.750999,344811.5623204939
West Bengal,Medinipur West,2017,59.729729,326244.32725184434
West Bengal,Medinipur West,2016,69.6875,305911.9470223065
West Bengal,Medinipur West,2013,35.122223,263569.9064059069
West Bengal,Medinipur West,2012,47.235294,257790.1673916919
West Bengal,Medinipur West,2011,68.9375,247489.0417357351
West Bengal,Alipurduar,2018,39.993752,344811.5623204939
West Bengal,Alipurduar,2004,43.833332,162491.0
West Bengal,Maldah,2007,76.068962,200772.31274173944
West Bengal,Maldah,2005,77.199997,172722.09533281764
West Bengal,Alipurduar,2006,32.0,186279.4723910561
West Bengal,Alipurduar,2008,27.525,208864.8397981361
West Bengal,Alipurduar,2009,27.299999,225084.0973219877
West Bengal,Alipurduar,2011,32.0,247489.0417357351
West Bengal,Alipurduar,2012,20.666666,257790.1673916919
West Bengal,Alipurduar,2013,55.333332,263569.9064059069
West Bengal,Maldah,2006,64.037041,186279.4723910561
West Bengal,Alipurduar,2016,55.888889,305911.9470223065
West Bengal,24 Paraganas South,2010,296.625,238732.1134195307
West Bengal,24 Paraganas South,2009,257.65714,225084.0973219877
West Bengal,Maldah,2000,74.777779,129691.0
West Bengal,Maldah,2001,78.777779,139057.0
West Bengal,Maldah,2002,52.142857,143931.0
West Bengal,Maldah,2004,46.483871,162491.0
West Bengal,24 Paraganas South,2011,352.92001,247489.0417357351
West Bengal,Nadia,2008,22.25,208864.8397981361
West Bengal,Purulia,2005,133.925,172722.09533281764
West Bengal,Jhargram,2017,27.111111,326244.32725184434
West Bengal,Dinajpur Uttar,2007,47.090908,200772.31274173944
West Bengal,Dinajpur Uttar,2006,40.381248,186279.4723910561
West Bengal,Dinajpur Uttar,2005,65.071426,172722.09533281764
West Bengal,Dinajpur Uttar,2004,28.06875,162491.0
West Bengal,Dinajpur Uttar,2002,33.5625,143931.0
West Bengal,Dinajpur Uttar,2001,53.81818,139057.0
West Bengal,Dinajpur Uttar,2000,59.733334,129691.0
West Bengal,Dinajpur Dakshin,2018,123.425,344811.5623204939
West Bengal,Dinajpur Dakshin,2017,95.5,326244.32725184434
West Bengal,Dinajpur Uttar,2009,89.25,225084.0973219877
West Bengal,Dinajpur Dakshin,2016,95.657143,305911.9470223065
West Bengal,Dinajpur Dakshin,2012,91.0,257790.1673916919
West Bengal,Dinajpur Dakshin,2011,148.39999,247489.0417357351
West Bengal,Dinajpur Dakshin,2010,18.5,238732.1134195307
West Bengal,Dinajpur Dakshin,2009,64.833336,225084.0973219877
West Bengal,Dinajpur Dakshin,2007,42.599998,200772.31274173944
West Bengal,Dinajpur Dakshin,2006,44.357143,186279.4723910561
West Bengal,Dinajpur Dakshin,2005,52.714287,172722.09533281764
West Bengal,Dinajpur Dakshin,2004,42.375,162491.0
West Bengal,Dinajpur Dakshin,2002,49.666668,143931.0
West Bengal,Dinajpur Dakshin,2013,104.525,263569.9064059069
West Bengal,Dinajpur Uttar,2010,90.5,238732.1134195307
West Bengal,Dinajpur Uttar,2011,202.57143,247489.0417357351
West Bengal,Dinajpur Uttar,2012,158.16667,257790.1673916919
West Bengal,Hooghly,2001,87.550003,139057.0
West Bengal,Hooghly,2000,114.21053,129691.0
West Bengal,Bankura,2000,67.794739,129691.0
West Bengal,Bankura,2001,54.287098,139057.0
West Bengal,Bankura,2002,97.51017,143931.0
West Bengal,Bankura,2004,89.464287,162491.0
West Bengal,Bankura,2005,100.13559,172722.09533281764
West Bengal,Bankura,2007,142.40576,200772.31274173944
West Bengal,Bankura,2009,150.92,225084.0973219877
West Bengal,Bankura,2010,213.65555,238732.1134195307
West Bengal,Bankura,2011,120.95652,247489.0417357351
West Bengal,Bankura,2012,108.0,257790.1673916919
West Bengal,Bankura,2013,118.13158,263569.9064059069
West Bengal,Bankura,2015,60.25,286077.9914856062
West Bengal,Bankura,2016,187.41891,305911.9470223065
West Bengal,Bankura,2017,136.93828,326244.32725184434
West Bengal,Bankura,2018,283.383,344811.5623204939
West Bengal,Dinajpur Uttar,2018,49.442001,344811.5623204939
West Bengal,Dinajpur Uttar,2017,41.64706,326244.32725184434
West Bengal,Dinajpur Uttar,2016,85.68,305911.9470223065
West Bengal,Dinajpur Uttar,2013,70.800003,263569.9064059069
West Bengal,Dinajpur Dakshin,2001,66.5,139057.0
West Bengal,Hooghly,2002,78.903229,143931.0
West Bengal,Dinajpur Dakshin,2000,25.75,129691.0
West Bengal,Darjeeling,2017,33.444443,326244.32725184434
West Bengal,Coochbehar,2005,30.0,172722.09533281764
West Bengal,Coochbehar,2004,29.962963,162491.0
West Bengal,Coochbehar,2002,21.0,143931.0
West Bengal,Coochbehar,2001,32.394444,139057.0
West Bengal,Coochbehar,2000,33.190475,129691.0
West Bengal,Birbhum,2018,178.8667,344811.5623204939
West Bengal,Birbhum,2017,128.58824,326244.32725184434
West Bengal,Birbhum,2016,106.92453,305911.9470223065
West Bengal,Birbhum,2013,95.794121,263569.9064059069
West Bengal,Coochbehar,2006,28.09091,186279.4723910561
West Bengal,Birbhum,2012,147.36667,257790.1673916919
West Bengal,Birbhum,2010,118.78571,238732.1134195307
